news_id,date,stock,name,sector,language,event_type,true_label,pred_label,score,confidence,prob_pos,prob_neg,prob_neu
N001237,2022-10-17,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,dividend,positive,positive,1.0,1.0,1.0,0.0,0.0
N000054,2015-08-20,BRACBANK,BRAC Bank Limited,Bank,en,earnings,positive,positive,0.9398296903818846,0.9594098925590515,0.9594098925590515,0.01958020217716694,0.021009881049394608
N000777,2013-12-06,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,macro,negative,negative,-0.9147068783640862,0.9505194425582886,0.03581256419420242,0.9505194425582886,0.013668036088347435
N001431,2018-06-15,CUSTOMERS,Customer's Care PLC,Services,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000648,2013-06-07,ACI,ACI Limited,Pharma,en,macro,neutral,positive,0.40277664363384247,0.5729663968086243,0.5729663968086243,0.1701897531747818,0.25684383511543274
N000315,2012-12-07,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,expansion,neutral,neutral,0.03401314467191696,0.9263051152229309,0.05385403707623482,0.019840892404317856,0.9263051152229309
N000860,2010-06-03,POWERGRID,Power Grid Company of Bangladesh,Power,en,regulatory,negative,negative,-0.8997434936463833,0.9106506705284119,0.01090717688202858,0.9106506705284119,0.07844222337007523
N001518,2013-09-20,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9513188870623708,0.9658219814300537,0.014503094367682934,0.9658219814300537,0.01967490091919899
N001239,2023-06-20,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,expansion,positive,positive,0.7092966372147202,0.721961259841919,0.721961259841919,0.012664622627198696,0.2653741240501404
N001048,2024-11-27,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001155,2018-02-16,BATBC,British American Tobacco Bangladesh,Tobacco,en,scandal,negative,negative,-0.9105986710637808,0.9207895994186401,0.010190928354859352,0.9207895994186401,0.06901942193508148
N000763,2018-04-23,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000395,2012-08-17,NCCBANK,National Credit & Commerce Bank,Bank,en,scandal,negative,negative,-0.9516229452565312,0.9664144515991211,0.014791506342589855,0.9664144515991211,0.01879405789077282
N001297,2019-06-20,BEXIMCO,BEXIMCO Limited,Conglomerate,en,regulatory,negative,negative,-0.9115538513287902,0.9215015172958374,0.009947665967047215,0.9215015172958374,0.06855077296495438
N000552,2019-05-28,RENATA,Renata Limited,Pharma,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001290,2013-04-04,BEXIMCO,BEXIMCO Limited,Conglomerate,en,macro,positive,positive,0.9321084823459387,0.9541338086128235,0.9541338086128235,0.022025326266884804,0.023840801790356636
N000145,2012-08-07,DBBL,Dutch-Bangla Bank PLC,Bank,en,scandal,negative,negative,-0.9508812120184302,0.9648308753967285,0.013949663378298283,0.9648308753967285,0.02121945656836033
N000418,2016-04-15,PRIMEBANK,Prime Bank Limited,Bank,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001098,2020-04-20,MARICO,Marico Bangladesh Limited,Consumer,en,regulatory,neutral,neutral,0.0933693815022707,0.8674943447113037,0.11293752491474152,0.019568143412470818,0.8674943447113037
N000294,2022-08-05,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000872,2022-07-08,POWERGRID,Power Grid Company of Bangladesh,Power,bn,earnings,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000521,2010-01-22,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,earnings,positive,positive,0.9351499378681183,0.9577898383140564,0.9577898383140564,0.02263990044593811,0.01957026496529579
N000171,2010-03-18,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,scandal,negative,negative,-0.9508812120184302,0.9648308753967285,0.013949663378298283,0.9648308753967285,0.02121945656836033
N000935,2020-01-30,SUMITPOWER,Summit Power International,Power,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000820,2010-07-09,ROBI,Robi Axiata Limited,Telecom,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000335,2015-06-08,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,earnings,neutral,neutral,0.008174842223525047,0.9504116773605347,0.028881601989269257,0.02070675976574421,0.9504116773605347
N001331,2024-12-16,TITASGAS,Titas Gas Transmission,Gas,en,macro,neutral,positive,0.40569472312927246,0.5722103118896484,0.5722103118896484,0.16651558876037598,0.261274129152298
N000782,2014-06-27,BSCCL,Bangladesh Submarine Cable Company,Telecom,en,macro,neutral,positive,0.40277664363384247,0.5729663968086243,0.5729663968086243,0.1701897531747818,0.25684383511543274
N000534,2011-05-26,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9226269060745835,0.9322990775108337,0.00967217143625021,0.9322990775108337,0.05802871286869049
N000523,2015-07-27,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9222413208335638,0.9325385093688965,0.01029718853533268,0.9325385093688965,0.057164307683706284
N001127,2012-07-09,UNILEVER,Unilever Consumer Care,Consumer,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000153,2023-06-12,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,regulatory,neutral,neutral,0.0800749845802784,0.8772269487380981,0.10142400860786438,0.021349024027585983,0.8772269487380981
N000865,2012-03-19,POWERGRID,Power Grid Company of Bangladesh,Power,en,earnings,neutral,neutral,0.004193589091300964,0.9471234679222107,0.028535066172480583,0.02434147708117962,0.9471234679222107
N001275,2021-07-07,BEXIMCO,BEXIMCO Limited,Conglomerate,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N001397,2025-07-21,JAMUNAOIL,Jamuna Oil Company,Fuel,en,earnings,positive,positive,0.9382054451853037,0.9590098857879639,0.9590098857879639,0.02080444060266018,0.020185697823762894
N000569,2026-05-07,RENATA,Renata Limited,Pharma,en,earnings,neutral,neutral,0.00849110446870327,0.9492741823196411,0.029608452692627907,0.021117348223924637,0.9492741823196411
N000736,2011-11-03,GP,Grameenphone Limited,Telecom,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001212,2010-08-13,WALTONHIL,Walton Hi-Tech Industries,Electronics,en,expansion,negative,negative,-0.9586121123284101,0.9667689800262451,0.008156867697834969,0.9667689800262451,0.02507409267127514
N000443,2013-02-14,PRIMEBANK,Prime Bank Limited,Bank,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001131,2018-11-06,UNILEVER,Unilever Consumer Care,Consumer,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N001234,2025-05-19,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000275,2018-01-04,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,earnings,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000441,2022-03-28,PRIMEBANK,Prime Bank Limited,Bank,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000614,2025-03-14,ACI,ACI Limited,Pharma,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000291,2022-09-21,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000386,2011-05-13,NCCBANK,National Credit & Commerce Bank,Bank,en,regulatory,neutral,neutral,0.0715507511049509,0.8921509385108948,0.089699886739254,0.018149135634303093,0.8921509385108948
N000076,2014-10-17,BRACBANK,BRAC Bank Limited,Bank,bn,regulatory,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000486,2020-12-11,SIBL,Social Islami Bank Limited,Bank,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000092,2016-02-12,BRACBANK,BRAC Bank Limited,Bank,bn,earnings,negative,positive,1.0,1.0,1.0,0.0,0.0
N001358,2012-03-19,JAMUNAOIL,Jamuna Oil Company,Fuel,en,expansion,positive,positive,0.7358151525259018,0.7458440065383911,0.7458440065383911,0.010028854012489319,0.24412715435028076
N000203,2020-12-30,EBL,Eastern Bank PLC,Bank,en,macro,negative,negative,-0.4659848213195801,0.7238463163375854,0.25786149501800537,0.7238463163375854,0.018292220309376717
N001510,2023-03-13,DSEX,DSE Broad Index,Index,en,earnings,negative,negative,-0.9653313746675849,0.9756007194519043,0.0102693447843194,0.9756007194519043,0.014129980467259884
N001046,2026-01-16,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001103,2025-02-17,UNILEVER,Unilever Consumer Care,Consumer,en,expansion,positive,positive,0.647594396956265,0.6616095900535583,0.6616095900535583,0.014015193097293377,0.3243752419948578
N001242,2021-01-29,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000722,2024-10-25,GP,Grameenphone Limited,Telecom,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N001071,2011-10-24,MARICO,Marico Bangladesh Limited,Consumer,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000641,2011-01-10,ACI,ACI Limited,Pharma,en,expansion,negative,negative,-0.9449746310710907,0.954651415348053,0.00967678427696228,0.954651415348053,0.03567178174853325
N001005,2025-01-10,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001182,2023-12-22,BATBC,British American Tobacco Bangladesh,Tobacco,en,earnings,neutral,neutral,0.006223512813448906,0.950813889503479,0.027704818174242973,0.021481305360794067,0.950813889503479
N000287,2026-04-21,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N001456,2014-08-12,DSEX,DSE Broad Index,Index,bn,expansion,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001094,2010-11-25,MARICO,Marico Bangladesh Limited,Consumer,en,scandal,negative,negative,-0.929290653206408,0.9392140507698059,0.009923397563397884,0.9392140507698059,0.05086256563663483
N001350,2011-11-29,TITASGAS,Titas Gas Transmission,Gas,bn,dividend,neutral,positive,1.0,1.0,1.0,0.0,0.0
N000601,2017-06-08,ACI,ACI Limited,Pharma,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001064,2012-05-21,MARICO,Marico Bangladesh Limited,Consumer,bn,earnings,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000095,2014-01-28,BRACBANK,BRAC Bank Limited,Bank,en,earnings,negative,negative,-0.9646862102672458,0.9753560423851013,0.010669832117855549,0.9753560423851013,0.013974101282656193
N000616,2023-08-24,ACI,ACI Limited,Pharma,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000509,2011-05-11,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,scandal,negative,negative,-0.9532324532046914,0.9662420153617859,0.013009562157094479,0.9662420153617859,0.020748399198055267
N000001,2024-05-03,BANKASIA,Bank Asia Limited,Bank,en,macro,negative,negative,-0.8546088263392448,0.9209234714508057,0.06631464511156082,0.9209234714508057,0.012761939316987991
N001348,2011-01-11,TITASGAS,Titas Gas Transmission,Gas,bn,macro,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000867,2026-02-06,POWERGRID,Power Grid Company of Bangladesh,Power,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000352,2026-03-21,NCCBANK,National Credit & Commerce Bank,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001115,2015-03-19,UNILEVER,Unilever Consumer Care,Consumer,en,regulatory,neutral,neutral,0.09892514534294605,0.8647233843803406,0.11710088700056076,0.018175741657614708,0.8647233843803406
N000745,2020-03-13,GP,Grameenphone Limited,Telecom,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001430,2014-07-21,CUSTOMERS,Customer's Care PLC,Services,en,scandal,negative,negative,-0.9299341877922416,0.9404297471046448,0.010495559312403202,0.9404297471046448,0.0490746945142746
N001037,2012-01-24,LAFARGECEM,LafargeHolcim Bangladesh,Cement,bn,earnings,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000256,2025-03-03,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N000174,2022-10-28,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000072,2025-08-21,BRACBANK,BRAC Bank Limited,Bank,en,expansion,neutral,neutral,0.035809122025966644,0.9244418144226074,0.05568363517522812,0.019874513149261475,0.9244418144226074
N000526,2016-12-20,SQURPHARMA,Square Pharmaceuticals PLC,Pharma,en,expansion,positive,positive,0.7028136290609837,0.7137320041656494,0.7137320041656494,0.010918375104665756,0.2753496766090393
N001152,2020-11-16,BATBC,British American Tobacco Bangladesh,Tobacco,en,scandal,negative,negative,-0.9105986710637808,0.9207895994186401,0.010190928354859352,0.9207895994186401,0.06901942193508148
N000180,2022-02-05,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,en,expansion,neutral,neutral,0.04216744005680084,0.9184672236442566,0.061850111931562424,0.01968267187476158,0.9184672236442566
N000331,2010-05-17,MUTUALTRUST,Mutual Trust Bank Limited,Bank,en,expansion,negative,negative,-0.934587205760181,0.9475162625312805,0.012929056771099567,0.9475162625312805,0.03955470770597458
N001468,2018-12-16,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9213008647784591,0.9313518404960632,0.01005097571760416,0.9313518404960632,0.05859716981649399
N000423,2017-04-27,PRIMEBANK,Prime Bank Limited,Bank,en,earnings,neutral,neutral,0.01021731086075306,0.9489207863807678,0.03064822033047676,0.0204309094697237,0.9489207863807678
N001178,2021-06-21,BATBC,British American Tobacco Bangladesh,Tobacco,en,expansion,positive,positive,0.7543685529381037,0.7648561596870422,0.7648561596870422,0.01048760674893856,0.22465629875659943
N000264,2015-04-16,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,scandal,negative,negative,-0.9217782039195299,0.9328869581222534,0.011108754202723503,0.9328869581222534,0.05600431561470032
N000081,2013-04-23,BRACBANK,BRAC Bank Limited,Bank,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000252,2013-01-31,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,dividend,positive,positive,0.8020973093807697,0.8191346526145935,0.8191346526145935,0.017037343233823776,0.163828045129776
N000644,2012-12-10,ACI,ACI Limited,Pharma,en,dividend,neutral,neutral,0.051425401121377945,0.9227035641670227,0.06436093151569366,0.01293553039431572,0.9227035641670227
N000916,2022-07-01,SUMITPOWER,Summit Power International,Power,bn,macro,positive,positive,1.0,1.0,1.0,0.0,0.0
N001137,2021-10-13,UNILEVER,Unilever Consumer Care,Consumer,en,expansion,positive,positive,0.6545500811189413,0.6652069091796875,0.6652069091796875,0.010656828060746193,0.32413631677627563
N000011,2018-03-08,BANKASIA,Bank Asia Limited,Bank,bn,dividend,negative,neutral,0.0,0.0,0.0,0.0,1.0
N000369,2020-12-18,NCCBANK,National Credit & Commerce Bank,Bank,en,earnings,neutral,neutral,0.005100499838590622,0.9484889507293701,0.028305793181061745,0.023205293342471123,0.9484889507293701
N001227,2015-04-13,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001557,2021-03-18,DSEX,DSE Broad Index,Index,en,macro,negative,negative,-0.8546088263392448,0.9209234714508057,0.06631464511156082,0.9209234714508057,0.012761939316987991
N001488,2025-06-04,DSEX,DSE Broad Index,Index,en,expansion,neutral,neutral,0.026447143405675888,0.9323328733444214,0.047057144343853,0.02061000093817711,0.9323328733444214
N001464,2026-03-15,DSEX,DSE Broad Index,Index,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000425,2023-11-16,PRIMEBANK,Prime Bank Limited,Bank,en,expansion,positive,positive,0.6900614807382226,0.702734112739563,0.702734112739563,0.01267263200134039,0.2845933139324188
N000255,2024-01-05,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,dividend,neutral,neutral,0.058717645704746246,0.9130874872207642,0.07281505316495895,0.014097407460212708,0.9130874872207642
N001335,2021-10-21,TITASGAS,Titas Gas Transmission,Gas,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001104,2023-11-20,UNILEVER,Unilever Consumer Care,Consumer,bn,earnings,negative,positive,1.0,1.0,1.0,0.0,0.0
N001198,2012-03-30,BATBC,British American Tobacco Bangladesh,Tobacco,en,macro,neutral,positive,0.3868628293275833,0.560777485370636,0.560777485370636,0.17391465604305267,0.26530778408050537
N001063,2012-03-08,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001425,2011-03-11,CUSTOMERS,Customer's Care PLC,Services,bn,expansion,positive,positive,1.0,1.0,1.0,0.0,0.0
N001473,2013-06-11,DSEX,DSE Broad Index,Index,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001086,2023-09-01,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001099,2013-02-09,MARICO,Marico Bangladesh Limited,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N001139,2013-01-25,UNILEVER,Unilever Consumer Care,Consumer,en,scandal,negative,negative,-0.9475088184699416,0.9563161134719849,0.008807295002043247,0.9563161134719849,0.034876566380262375
N001528,2018-06-22,DSEX,DSE Broad Index,Index,en,earnings,negative,negative,-0.9651462379842997,0.9755232334136963,0.01037699542939663,0.9755232334136963,0.014099730178713799
N000041,2020-03-16,BANKASIA,Bank Asia Limited,Bank,en,expansion,negative,negative,-0.946979220956564,0.9567219614982605,0.009742740541696548,0.9567219614982605,0.03353527560830116
N000831,2020-07-10,ROBI,Robi Axiata Limited,Telecom,en,regulatory,positive,positive,0.7922414159402251,0.8072119355201721,0.8072119355201721,0.014970519579946995,0.17781753838062286
N000379,2015-07-21,NCCBANK,National Credit & Commerce Bank,Bank,en,scandal,negative,negative,-0.9228870123624802,0.9324162602424622,0.009529247879981995,0.9324162602424622,0.05805453285574913
N001101,2016-08-26,UNILEVER,Unilever Consumer Care,Consumer,bn,scandal,negative,negative,-1.0,1.0,0.0,1.0,0.0
N000131,2019-03-01,DBBL,Dutch-Bangla Bank PLC,Bank,en,scandal,negative,negative,-0.9227382391691208,0.9335830807685852,0.010844841599464417,0.9335830807685852,0.055572059005498886
N000667,2025-06-09,BEXPHARMA,BEXIMCO Pharmaceuticals,Pharma,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000204,2013-04-30,EBL,Eastern Bank PLC,Bank,en,earnings,positive,positive,0.9376499559730291,0.9590152502059937,0.9590152502059937,0.021365294232964516,0.019619494676589966
N000257,2020-01-24,ISLAMI BANK,Islami Bank Bangladesh PLC,Bank,en,dividend,negative,negative,-0.9613072602078319,0.9717826843261719,0.010475424118340015,0.9717826843261719,0.017741810530424118
N001171,2019-02-19,BATBC,British American Tobacco Bangladesh,Tobacco,bn,expansion,negative,neutral,0.0,0.0,0.5,0.5,1.0
N000612,2017-11-03,ACI,ACI Limited,Pharma,en,expansion,neutral,neutral,0.03131020627915859,0.9270239472389221,0.052143167704343796,0.020832961425185204,0.9270239472389221
N001483,2010-04-09,DSEX,DSE Broad Index,Index,en,scandal,negative,negative,-0.9333841586485505,0.9436383247375488,0.010254166088998318,0.9436383247375488,0.046107444912195206
N001321,2025-04-09,TITASGAS,Titas Gas Transmission,Gas,bn,macro,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000992,2017-09-04,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,bn,regulatory,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000787,2021-07-06,BSCCL,Bangladesh Submarine Cable Company,Telecom,bn,expansion,neutral,neutral,0.0,0.0,0.0,0.0,1.0
N000371,2025-02-02,NCCBANK,National Credit & Commerce Bank,Bank,bn,macro,positive,neutral,0.0,0.0,0.0,0.0,1.0
N001215,2020-11-24,WALTONHIL,Walton Hi-Tech Industries,Electronics,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N000194,2023-05-24,DUTCHBANGL,Dutch-Bangla Bank PLC,Bank,bn,earnings,positive,positive,1.0,1.0,1.0,0.0,0.0
N001421,2018-05-09,CUSTOMERS,Customer's Care PLC,Services,en,macro,positive,positive,0.9318941719830036,0.9540842175483704,0.9540842175483704,0.022190045565366745,0.023725727573037148
N000561,2013-12-09,RENATA,Renata Limited,Pharma,en,scandal,negative,negative,-0.9233505828306079,0.9334444999694824,0.01009391713887453,0.9334444999694824,0.056461598724126816
N000983,2012-02-01,HEIDELBCEM,Heidelberg Cement Bangladesh,Cement,en,macro,negative,negative,-0.42313599586486816,0.7023096084594727,0.2791736125946045,0.7023096084594727,0.018516728654503822
N001173,2021-01-08,BATBC,British American Tobacco Bangladesh,Tobacco,en,scandal,negative,negative,-0.9480140376836061,0.9568313956260681,0.008817357942461967,0.9568313956260681,0.034351252019405365
